vehicle_id,model,chemistry,capacity_kwh,cycle_number,odometer_km,avg_temperature_c,max_temperature_c,fast_charge_ratio,depth_of_discharge,c_rate,internal_resistance_mohm,cell_voltage_variance,cumulative_kwh_throughput,state_of_health,remaining_useful_life_cycles,is_anomaly
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,248,9810,32.7,37.53,0.394,0.675,1.09,1.661,0.0121,33141.5,92.55,750,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,249,10789,38.16,44.22,0.415,0.715,1.12,1.662,0.0123,35229.2,92.51,748,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,250,10246,31.1,35.15,0.275,0.665,0.91,1.663,0.0107,32896.7,92.49,748,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,251,9599,26.95,33.01,0.358,0.689,1.03,1.664,0.0117,34258.1,92.46,747,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,252,10563,29.01,35.47,0.395,0.675,1.09,1.665,0.0121,33694.4,92.44,747,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,253,9643,32.66,41.85,0.442,0.8,1.16,1.666,0.0127,40050.2,92.4,745,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,254,10619,33.47,42.22,0.283,0.718,0.92,1.667,0.0108,36076.3,92.37,745,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,255,10373,30.07,37.71,0.339,0.771,1.0,1.668,0.0115,38896.3,92.34,744,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,256,11081,33.29,42.33,0.395,0.675,1.09,1.669,0.0122,34225.1,92.32,743,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,257,10979,36.69,41.64,0.449,0.768,1.17,1.67,0.0129,39094.3,92.27,740,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,258,10735,29.23,42.37,0.402,0.703,1.1,1.671,0.0123,35914.5,92.25,740,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,259,10259,32.21,43.02,0.393,0.678,1.09,1.672,0.0122,34757.2,92.22,739,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,260,11097,31.0,38.42,0.424,0.685,1.13,1.673,0.0126,35246.1,92.19,739,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,261,10306,36.34,44.23,0.334,0.686,1.0,1.674,0.0115,35457.0,92.16,737,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,262,11305,37.19,42.26,0.363,0.696,1.04,1.676,0.0119,36099.3,92.12,735,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,263,11449,30.76,42.95,0.366,0.707,1.04,1.677,0.0119,36810.0,92.1,735,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,264,11592,30.42,43.65,0.342,0.711,1.01,1.678,0.0117,37140.1,92.07,734,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,265,10613,29.31,35.28,0.446,0.701,1.16,1.679,0.0129,36796.5,92.04,734,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,266,11656,32.99,41.49,0.317,0.677,0.97,1.679,0.0114,35634.3,92.02,733,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,267,11433,33.55,41.45,0.377,0.71,1.06,1.68,0.0121,37541.9,91.99,732,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,268,11537,28.96,37.41,0.37,0.668,1.05,1.681,0.0121,35451.8,91.96,732,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,269,10437,30.81,41.78,0.344,0.665,1.01,1.682,0.0118,35385.6,91.94,732,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,270,11320,37.28,44.66,0.376,0.673,1.06,1.683,0.0121,35986.2,91.9,730,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,271,11472,33.25,41.08,0.338,0.714,1.0,1.684,0.0117,38275.6,91.88,729,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,272,11789,32.81,42.32,0.33,0.652,0.99,1.685,0.0116,35115.0,91.85,729,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,273,11256,28.19,38.1,0.411,0.745,1.11,1.686,0.0126,40233.4,91.82,728,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,274,11279,37.08,46.98,0.398,0.689,1.09,2.087,0.0125,37359.2,91.79,726,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,275,10537,35.26,48.21,0.393,0.667,1.08,2.089,0.0124,36323.4,91.76,725,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,276,11117,40.16,51.31,0.356,0.676,1.03,2.09,0.012,36937.6,91.71,723,1
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,277,11423,32.08,40.82,0.331,0.671,0.99,1.691,0.0117,36814.3,91.69,722,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,278,10815,26.5,30.52,0.362,0.665,1.04,1.692,0.0121,36593.3,91.66,722,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,279,12033,31.76,42.03,0.366,0.662,1.04,1.693,0.0122,36581.2,91.64,722,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,280,11073,31.39,43.55,0.425,0.692,1.13,1.694,0.0129,38348.4,91.61,721,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,281,12274,34.73,44.73,0.417,0.708,1.12,1.695,0.0128,39404.9,91.58,720,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,282,11375,28.85,34.68,0.312,0.716,0.96,1.696,0.0115,39967.6,91.55,719,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,283,10956,34.6,44.1,0.396,0.709,1.09,1.697,0.0126,39710.6,91.52,718,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,284,11457,32.85,41.67,0.422,0.705,1.13,1.698,0.0129,39636.8,91.49,717,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,285,11231,31.32,42.87,0.277,0.685,0.91,1.699,0.0112,38650.4,91.47,717,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,286,10968,35.58,48.14,0.407,0.705,1.11,2.1,0.0127,39901.9,91.44,715,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,287,12331,33.46,44.96,0.439,0.718,1.15,1.701,0.0131,40778.7,91.4,714,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,288,12146,36.44,41.36,0.421,0.694,1.13,1.702,0.0129,39541.2,91.37,712,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,289,11698,32.94,46.48,0.351,0.71,1.02,2.103,0.0121,40606.5,91.34,712,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,290,12102,31.51,40.04,0.367,0.736,1.05,1.704,0.0123,42255.7,91.31,711,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,291,11111,31.6,35.96,0.533,0.675,1.29,1.705,0.0143,38902.7,91.28,710,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,292,12334,34.29,39.41,0.259,0.68,0.88,1.706,0.011,39295.9,91.26,709,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,293,11410,40.04,52.7,0.431,0.759,1.14,2.108,0.0131,44008.3,91.2,706,1
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,294,12804,36.66,48.38,0.474,0.684,1.21,2.109,0.0137,39834.3,91.16,704,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,295,11237,33.74,41.77,0.348,0.652,1.02,1.71,0.0122,38073.2,91.14,703,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,296,11706,31.93,39.22,0.329,0.694,0.99,1.711,0.0119,40635.8,91.11,703,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,297,13048,29.45,41.96,0.333,0.676,0.99,1.712,0.012,39726.5,91.09,703,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,298,12997,30.69,43.84,0.327,0.72,0.99,1.713,0.0119,42445.2,91.06,702,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,299,12222,26.59,31.78,0.328,0.69,0.99,1.714,0.012,40821.8,91.04,702,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,300,13195,34.81,47.49,0.384,0.668,1.07,2.115,0.0126,39651.3,91.01,701,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,301,12432,30.51,36.39,0.319,0.708,0.97,1.716,0.0119,42159.5,90.98,700,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,302,11555,37.31,46.61,0.41,0.714,1.11,2.117,0.013,42679.4,90.94,698,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,303,11766,33.38,41.28,0.341,0.693,1.01,1.718,0.0122,41588.3,90.92,697,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,304,12038,33.44,46.55,0.401,0.714,1.1,2.119,0.0129,42975.9,90.89,696,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,305,12204,27.96,36.09,0.361,0.681,1.04,1.72,0.0124,41143.1,90.86,696,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,306,13230,34.93,48.87,0.425,0.695,1.13,2.121,0.0132,42115.5,90.83,695,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,307,12182,37.21,46.14,0.42,0.738,1.12,2.122,0.0132,44861.0,90.79,692,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,308,11777,28.78,39.33,0.364,0.71,1.04,1.723,0.0125,43317.3,90.76,692,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,309,11908,31.17,42.62,0.351,0.707,1.02,1.724,0.0124,43274.6,90.74,691,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,310,12789,32.92,44.59,0.43,0.781,1.14,1.725,0.0133,47941.6,90.7,690,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,311,13228,24.25,36.59,0.373,0.68,1.06,1.726,0.0127,41884.2,90.68,689,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,312,12020,31.04,44.36,0.371,0.726,1.05,1.727,0.0127,44859.0,90.65,689,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,313,12770,31.74,43.54,0.433,0.702,1.15,1.728,0.0134,43495.4,90.62,688,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,314,12787,33.12,44.13,0.367,0.706,1.05,1.729,0.0126,43911.1,90.59,687,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,315,12662,35.69,47.01,0.414,0.718,1.12,2.13,0.0132,44769.7,90.56,685,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,316,12186,35.57,40.11,0.479,0.715,1.21,1.732,0.014,44720.8,90.52,684,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,317,12228,28.14,36.4,0.35,0.697,1.02,1.733,0.0125,43749.1,90.5,683,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,318,12202,33.03,38.59,0.381,0.639,1.07,1.734,0.0129,40208.6,90.47,683,0
EV-130,Volvo EX90 Twin Motor,NMC 811,107.0,319,12729,32.98,39.26,0.369,0.73,1.05,1.735,0.0127,46084.5,90.44,682,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,1,38,28.09,38.96,0.435,0.836,1.24,1.402,0.0092,120.8,99.95,545,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,2,76,33.75,43.14,0.416,0.801,1.21,1.404,0.009,231.3,99.9,570,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,3,114,24.7,29.96,0.385,0.782,1.17,1.405,0.0087,339.1,99.85,617,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,4,161,30.77,42.52,0.358,0.814,1.13,1.406,0.0084,470.3,99.81,644,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,5,205,30.87,36.96,0.385,0.82,1.16,1.408,0.0087,592.5,99.77,659,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,6,245,30.23,44.13,0.386,0.828,1.17,1.409,0.0087,717.4,99.73,670,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,7,275,27.62,32.76,0.479,0.822,1.31,1.411,0.0099,831.7,99.69,673,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,8,309,27.91,38.98,0.398,0.841,1.18,1.412,0.0089,972.3,99.65,679,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,9,372,26.75,34.13,0.368,0.808,1.14,1.414,0.0086,1051.3,99.61,689,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,10,439,31.75,43.65,0.434,0.8,1.24,1.415,0.0094,1156.0,99.58,696,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,11,444,29.23,38.18,0.444,0.81,1.25,1.416,0.0095,1287.8,99.54,700,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,12,494,29.65,34.03,0.484,0.778,1.31,1.418,0.01,1349.7,99.5,705,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,13,547,30.56,38.93,0.431,0.83,1.23,1.419,0.0094,1558.6,99.46,707,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,14,546,30.76,38.83,0.419,0.859,1.22,1.42,0.0093,1737.6,99.42,707,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,15,574,30.06,42.49,0.516,0.745,1.36,1.422,0.0105,1614.3,99.38,712,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,16,681,35.67,41.23,0.431,0.8,1.23,1.423,0.0095,1850.2,99.33,705,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,17,699,36.62,41.66,0.48,0.8,1.31,1.425,0.0101,1964.6,99.28,693,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,18,767,27.94,36.12,0.411,0.847,1.2,1.427,0.0093,2203.3,99.24,695,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,19,740,27.96,33.99,0.366,0.797,1.14,1.428,0.0087,2188.0,99.21,701,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,20,797,33.6,38.73,0.408,0.754,1.2,1.429,0.0093,2177.8,99.17,705,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,21,903,26.77,34.69,0.427,0.765,1.23,1.43,0.0095,2319.8,99.14,710,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,22,956,32.62,43.36,0.449,0.84,1.26,1.432,0.0098,2671.0,99.1,709,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,23,971,33.78,38.61,0.495,0.777,1.33,1.433,0.0104,2582.1,99.06,708,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,24,1000,28.35,40.98,0.387,0.807,1.17,1.434,0.0091,2799.9,99.02,712,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,25,953,30.3,36.58,0.395,0.837,1.18,1.436,0.0092,3022.9,98.98,713,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,26,1010,28.84,41.19,0.326,0.78,1.08,1.437,0.0084,2928.4,98.95,719,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,27,1035,31.81,56.77,0.441,0.822,1.25,1.84,0.0348,3204.9,98.86,683,1
EV-131,Tesla Model Y Long Range,NMC 811,78.1,28,1069,29.32,41.3,0.48,0.803,1.31,1.441,0.0103,3248.8,98.82,684,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,29,1108,28.59,39.92,0.434,0.839,1.24,1.443,0.0098,3515.5,98.78,686,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,30,1319,31.31,36.22,0.466,0.799,1.29,1.444,0.0102,3461.7,98.75,688,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,31,1204,36.02,48.95,0.452,0.799,1.27,1.846,0.01,3578.9,98.7,684,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,32,1265,35.13,44.3,0.433,0.836,1.24,1.447,0.0098,3864.2,98.65,680,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,33,1370,36.47,45.71,0.429,0.754,1.23,1.849,0.0098,3595.6,98.61,678,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,34,1328,35.49,41.18,0.472,0.835,1.3,1.45,0.0103,4103.1,98.56,674,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,35,1356,34.27,42.82,0.444,0.824,1.25,1.452,0.01,4167.1,98.52,673,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,36,1453,30.12,40.01,0.377,0.786,1.15,1.453,0.0092,4089.0,98.48,676,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,37,1545,32.68,45.49,0.439,0.797,1.25,1.854,0.01,4260.5,98.45,678,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,38,1554,31.08,36.15,0.391,0.817,1.17,1.456,0.0094,4484.4,98.41,680,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,39,1531,27.29,34.48,0.412,0.826,1.21,1.457,0.0097,4655.2,98.38,681,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,40,1734,32.68,41.41,0.443,0.846,1.25,1.458,0.0101,4888.2,98.34,681,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,41,1766,31.99,43.79,0.443,0.795,1.25,1.459,0.0101,4711.1,98.3,683,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,42,1670,34.52,44.19,0.446,0.833,1.26,1.461,0.0101,5052.3,98.26,681,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,43,1795,28.47,33.91,0.442,0.821,1.25,1.462,0.0101,5098.1,98.22,682,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,44,1838,32.79,41.37,0.359,0.812,1.13,1.463,0.0091,5164.2,98.19,683,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,45,1808,31.04,37.41,0.409,0.795,1.2,1.465,0.0097,5170.9,98.15,685,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,46,1988,27.28,39.02,0.39,0.762,1.17,1.466,0.0095,5061.2,98.12,688,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,47,1943,24.71,34.06,0.353,0.813,1.12,1.467,0.0091,5519.6,98.09,690,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,48,1976,36.47,42.48,0.434,0.77,1.24,1.469,0.0101,5336.8,98.04,687,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,49,2124,32.09,43.73,0.46,0.85,1.28,1.47,0.0104,6016.4,98.0,687,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,50,2090,28.08,35.69,0.412,0.751,1.21,1.471,0.0099,5425.7,97.97,689,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,51,1980,30.81,36.63,0.517,0.808,1.36,1.472,0.0111,5953.2,97.93,689,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,52,2153,30.49,42.07,0.492,0.768,1.33,1.474,0.0108,5766.7,97.9,690,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,53,2137,32.08,39.45,0.41,0.832,1.2,1.475,0.0099,6368.2,97.86,690,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,54,2166,32.47,42.24,0.54,0.818,1.4,1.476,0.0115,6384.7,97.82,689,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,55,2135,25.26,36.14,0.383,0.814,1.16,1.477,0.0096,6467.8,97.79,690,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,56,2318,31.84,36.3,0.392,0.813,1.18,1.479,0.0097,6576.1,97.75,691,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,57,2480,22.06,33.16,0.435,0.822,1.24,1.48,0.0102,6771.3,97.72,692,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,58,2224,30.5,41.91,0.38,0.821,1.16,1.481,0.0096,6876.1,97.68,693,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,59,2456,27.01,37.29,0.493,0.861,1.33,1.483,0.011,7340.9,97.64,691,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,60,2423,29.61,42.22,0.433,0.825,1.24,1.484,0.0103,7149.0,97.61,692,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,61,2439,32.03,42.92,0.538,0.799,1.39,1.485,0.0116,7041.9,97.57,691,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,62,2443,31.07,52.73,0.508,0.785,1.35,1.888,0.0362,7031.4,97.48,675,1
EV-131,Tesla Model Y Long Range,NMC 811,78.1,63,2653,28.76,33.15,0.392,0.832,1.18,1.49,0.0099,7570.2,97.44,675,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,64,2609,30.7,40.79,0.395,0.787,1.18,1.491,0.0099,7278.8,97.41,677,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,65,2587,30.1,40.98,0.444,0.81,1.25,1.492,0.0105,7607.6,97.37,677,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,66,2709,28.77,36.41,0.431,0.818,1.23,1.493,0.0104,7803.9,97.34,677,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,67,2903,28.83,39.94,0.346,0.807,1.11,1.494,0.0094,7812.0,97.31,679,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,68,2876,29.42,34.66,0.403,0.806,1.19,1.495,0.0101,7917.3,97.27,679,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,69,2740,26.87,31.1,0.376,0.83,1.15,1.497,0.0097,8272.7,97.24,680,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,70,2835,36.86,44.21,0.502,0.765,1.34,1.498,0.0113,7736.0,97.19,677,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,71,3118,36.05,47.98,0.431,0.884,1.23,1.9,0.0105,9063.4,97.14,673,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,72,2893,30.54,37.8,0.469,0.766,1.29,1.501,0.0109,7967.2,97.1,673,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,73,2816,24.11,37.8,0.302,0.874,1.04,1.503,0.0089,9214.8,97.07,674,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,74,2858,29.07,39.66,0.379,0.766,1.16,1.504,0.0099,8185.0,97.04,675,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,75,2989,34.12,46.32,0.501,0.841,1.34,1.905,0.0114,9118.5,96.99,673,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,76,2980,26.09,38.79,0.338,0.804,1.09,1.506,0.0094,8827.5,96.96,674,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,77,3135,31.63,42.6,0.358,0.86,1.12,1.508,0.0097,9562.6,96.93,674,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,78,3397,34.85,40.73,0.47,0.835,1.29,1.509,0.011,9409.0,96.88,672,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,79,3180,31.49,40.81,0.364,0.851,1.13,1.51,0.0098,9717.2,96.85,672,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,80,3438,28.89,41.37,0.385,0.795,1.17,1.512,0.0101,9184.7,96.81,673,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,81,3433,24.2,32.83,0.405,0.8,1.19,1.513,0.0103,9359.9,96.78,673,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,82,3389,31.42,40.66,0.48,0.837,1.31,1.514,0.0112,9921.5,96.74,672,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,83,3535,23.35,28.54,0.405,0.758,1.2,1.515,0.0103,9084.2,96.71,673,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,84,3483,26.53,34.57,0.4,0.741,1.19,1.516,0.0103,8989.8,96.68,675,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,85,3705,31.09,41.92,0.446,0.859,1.26,1.518,0.0109,10551.5,96.64,674,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,86,3288,28.15,36.11,0.38,0.865,1.16,1.519,0.0101,10746.8,96.61,674,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,87,3364,32.28,41.27,0.375,0.836,1.15,1.52,0.01,10503.9,96.57,674,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,88,3620,30.45,36.91,0.388,0.808,1.17,1.521,0.0102,10279.2,96.54,674,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,89,3685,33.8,39.94,0.485,0.843,1.32,1.523,0.0114,10834.7,96.49,672,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,90,3888,30.03,41.56,0.367,0.77,1.14,1.524,0.01,10010.2,96.46,673,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,91,3494,29.91,40.94,0.365,0.846,1.13,1.525,0.01,11128.6,96.43,673,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,92,3896,31.32,45.15,0.391,0.853,1.17,1.926,0.0103,11337.3,96.39,673,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,93,3767,35.73,39.93,0.405,0.791,1.2,1.528,0.0105,10628.3,96.35,671,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,94,4074,30.68,42.56,0.398,0.881,1.18,1.529,0.0104,11962.5,96.31,670,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,95,3895,26.8,36.07,0.407,0.809,1.2,1.53,0.0106,11106.1,96.28,671,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,96,3788,31.45,39.45,0.467,0.848,1.29,1.532,0.0113,11766.4,96.24,670,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,97,4205,28.71,39.25,0.429,0.832,1.23,1.533,0.0109,11664.8,96.21,669,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,98,3870,31.19,42.97,0.381,0.821,1.16,1.534,0.0103,11625.4,96.17,669,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,99,4290,31.62,38.79,0.407,0.846,1.2,1.535,0.0106,12094.3,96.14,669,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,100,3982,33.84,38.98,0.437,0.826,1.24,1.537,0.011,11932.8,96.1,668,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,101,4357,31.4,42.05,0.363,0.795,1.13,1.538,0.0101,11603.6,96.06,668,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,102,4116,28.8,39.58,0.43,0.877,1.23,1.539,0.011,12926.8,96.03,667,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,103,3993,29.75,34.75,0.465,0.811,1.28,1.54,0.0114,12067.3,95.99,667,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,104,4526,31.97,36.41,0.492,0.809,1.33,1.542,0.0117,12152.4,95.95,666,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,105,4144,30.21,40.14,0.382,0.865,1.16,1.543,0.0104,13130.2,95.92,666,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,106,4467,31.43,40.8,0.398,0.864,1.18,1.544,0.0106,13233.4,95.88,665,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,107,4102,32.82,40.72,0.347,0.866,1.11,1.546,0.01,13394.5,95.84,665,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,108,4295,31.21,35.3,0.415,0.806,1.21,1.547,0.0109,12575.5,95.81,665,0
EV-131,Tesla Model Y Long Range,NMC 811,78.1,109,4246,25.91,38.45,0.359,0.811,1.13,1.548,0.0102,12765.1,95.78,665,0
EV-132,Ford F-150 Lightning,NMC 622,131.0,1,39,33.73,39.1,0.482,0.844,1.34,1.402,0.0098,204.5,99.94,467,0
EV-132,Ford F-150 Lightning,NMC 622,131.0,2,84,33.33,41.18,0.366,0.892,1.17,1.404,0.0084,432.4,99.88,506,0
